"GEO_ID","NAME","B25140_001E","B25140_001M","B25140_002E","B25140_002M","B25140_003E","B25140_003M","B25140_004E","B25140_004M","B25140_005E","B25140_005M","B25140_006E","B25140_006M","B25140_007E","B25140_007M","B25140_008E","B25140_008M","B25140_009E","B25140_009M","B25140_010E","B25140_010M","B25140_011E","B25140_011M","B25140_012E","B25140_012M","B25140_013E","B25140_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owned Units with a Mortgage","Margin of Error!!Total:!!Owned Units with a Mortgage","Estimate!!Total:!!Owned Units with a Mortgage!!Over 30 Percent","Margin of Error!!Total:!!Owned Units with a Mortgage!!Over 30 Percent","Estimate!!Total:!!Owned Units with a Mortgage!!Over 50 Percent","Margin of Error!!Total:!!Owned Units with a Mortgage!!Over 50 Percent","Estimate!!Total:!!Owned Units with a Mortgage!!Not Calculated","Margin of Error!!Total:!!Owned Units with a Mortgage!!Not Calculated","Estimate!!Total:!!Owned Units without a Mortgage","Margin of Error!!Total:!!Owned Units without a Mortgage","Estimate!!Total:!!Owned Units without a Mortgage!!Over 30 Percent","Margin of Error!!Total:!!Owned Units without a Mortgage!!Over 30 Percent","Estimate!!Total:!!Owned Units without a Mortgage!!Over 50 Percent","Margin of Error!!Total:!!Owned Units without a Mortgage!!Over 50 Percent","Estimate!!Total:!!Owned Units without a Mortgage!!Not Calculated","Margin of Error!!Total:!!Owned Units without a Mortgage!!Not Calculated","Estimate!!Total:!!Rented","Margin of Error!!Total:!!Rented","Estimate!!Total:!!Rented!!Over 30 Percent","Margin of Error!!Total:!!Rented!!Over 30 Percent","Estimate!!Total:!!Rented!!Over 50 Percent","Margin of Error!!Total:!!Rented!!Over 50 Percent","Estimate!!Total:!!Rented!!Not Calculated","Margin of Error!!Total:!!Rented!!Not Calculated",
"0500000US39035","Cuyahoga County, Ohio","554173","1923","193821","2550","43529","1586","18207","935","1396","439","133435","2352","19558","1142","9610","859","1694","287","226917","2928","94986","2451","50553","1834","16340","1170",
"1400000US39035130104","Census Tract 1301.04; Cuyahoga County; Ohio","1530","147","1081","168","144","51","54","32","0","13","393","95","102","55","61","49","0","13","56","42","50","41","0","13","6","10",
"1400000US39035130105","Census Tract 1301.05; Cuyahoga County; Ohio","1540","151","866","166","144","70","45","39","0","13","349","96","31","29","18","23","10","15","325","84","82","60","38","39","101","105",
"1400000US39035130106","Census Tract 1301.06; Cuyahoga County; Ohio","1418","155","821","111","202","66","78","44","0","13","485","112","65","55","17","20","24","27","112","57","17","19","10","16","12","18",
"1400000US39035131103","Census Tract 1311.03; Cuyahoga County; Ohio","1873","203","1120","175","310","118","66","38","0","18","561","118","120","63","73","56","3","5","192","134","18","20","11","17","9","16",
"1400000US39035131104","Census Tract 1311.04; Cuyahoga County; Ohio","2453","323","248","123","90","73","62","64","0","13","405","133","143","113","62","65","0","13","1800","329","848","215","493","191","22","36",
"1400000US39035131105","Census Tract 1311.05; Cuyahoga County; Ohio","1716","191","597","120","88","65","24","26","0","13","411","89","77","76","65","73","0","13","708","153","320","150","118","84","0","13",
"1400000US39035132100","Census Tract 1321; Cuyahoga County; Ohio","2039","283","663","197","129","99","92","93","0","13","522","221","74","65","53","54","0","13","854","260","378","212","310","205","75","77",
"1400000US39035132200","Census Tract 1322; Cuyahoga County; Ohio","1204","135","719","133","61","59","11","17","0","13","322","100","67","44","11","17","0","13","163","76","41","51","0","13","53","50",
"1400000US39035132301","Census Tract 1323.01; Cuyahoga County; Ohio","1892","268","490","142","131","92","78","82","0","13","212","125","14","23","14","23","0","13","1190","249","459","187","246","108","31","33",
"1400000US39035132302","Census Tract 1323.02; Cuyahoga County; Ohio","880","113","318","101","107","71","6","10","25","37","149","54","21","19","7","11","0","13","413","98","176","66","72","46","50","48",
"1400000US39035133103","Census Tract 1331.03; Cuyahoga County; Ohio","1555","145","417","108","82","66","14","17","11","17","260","97","34","44","6","10","0","13","878","164","471","158","287","157","46","76",
"1400000US39035133104","Census Tract 1331.04; Cuyahoga County; Ohio","1897","282","128","56","14","16","7","11","0","13","221","95","59","64","0","13","0","13","1548","287","790","273","586","249","15","18",
"1400000US39035134100","Census Tract 1341; Cuyahoga County; Ohio","671","108","129","49","35","25","13","14","0","13","179","77","35","38","35","38","0","13","363","109","108","46","61","35","0","13",
"1400000US39035134203","Census Tract 1342.03; Cuyahoga County; Ohio","1215","108","852","118","155","68","39","32","0","13","358","73","24","21","0","13","6","11","5","9","0","13","0","13","5","9",
"1400000US39035134204","Census Tract 1342.04; Cuyahoga County; Ohio","1672","206","616","151","175","82","81","61","19","27","309","165","17","18","0","13","0","13","747","160","335","136","172","80","32","50",
"1400000US39035134205","Census Tract 1342.05; Cuyahoga County; Ohio","1021","101","597","95","176","64","96","59","0","13","280","105","19","21","0","13","0","13","144","68","41","29","16","25","21","25",
"1400000US39035134206","Census Tract 1342.06; Cuyahoga County; Ohio","1342","148","632","146","112","47","34","27","0","13","399","153","38","39","0","13","0","13","311","129","57","36","42","34","52","46",
"1400000US39035134300","Census Tract 1343; Cuyahoga County; Ohio","1074","133","479","107","104","58","64","37","0","13","285","113","38","28","8","15","0","13","310","91","141","72","38","34","9","15",
"1400000US39035135103","Census Tract 1351.03; Cuyahoga County; Ohio","1229","197","421","101","34","29","29","27","0","13","424","117","88","58","47","46","0","13","384","206","64","35","41","29","23","27",
"1400000US39035135104","Census Tract 1351.04; Cuyahoga County; Ohio","1592","143","890","154","119","51","43","33","0","13","576","103","49","42","7","12","9","15","126","104","0","13","0","13","47","47",
"1400000US39035135105","Census Tract 1351.05; Cuyahoga County; Ohio","1999","196","1079","164","182","87","35","35","0","18","634","191","64","52","31","35","0","18","286","112","92","80","41","48","16","25",
"1400000US39035135106","Census Tract 1351.06; Cuyahoga County; Ohio","620","79","412","74","53","29","35","23","0","13","186","61","28","23","0","13","0","13","22","16","22","16","9","14","0","13",
"1400000US39035136101","Census Tract 1361.01; Cuyahoga County; Ohio","2765","209","1262","208","186","107","71","67","0","18","784","165","139","71","103","63","0","18","719","187","191","121","38","45","11","16",
"1400000US39035136103","Census Tract 1361.03; Cuyahoga County; Ohio","2437","272","1671","304","411","282","204","294","0","18","698","153","101","61","33","38","0","18","68","61","0","18","0","18","22","35",
"1400000US39035136104","Census Tract 1361.04; Cuyahoga County; Ohio","1545","246","451","140","150","105","40","43","0","13","337","137","51","48","38","43","0","13","757","261","148","126","63","53","17","27",
"1400000US39035136105","Census Tract 1361.05; Cuyahoga County; Ohio","1851","181","1166","179","151","75","50","37","0","13","644","161","47","57","0","13","0","13","41","49","33","47","33","47","0","13",
"1400000US39035137101","Census Tract 1371.01; Cuyahoga County; Ohio","1254","133","297","91","13","16","4","6","0","13","156","67","45","33","23","27","0","13","801","146","323","108","99","62","21","26",
"1400000US39035137102","Census Tract 1371.02; Cuyahoga County; Ohio","1955","196","474","163","113","80","68","54","15","24","548","193","0","13","0","13","0","13","933","217","232","135","132","99","103","100",
"1400000US39035137103","Census Tract 1371.03; Cuyahoga County; Ohio","1795","175","827","168","122","59","59","56","0","13","522","129","82","64","43","31","0","13","446","187","42","29","27","27","22","26",
"1400000US39035138105","Census Tract 1381.05; Cuyahoga County; Ohio","597","112","183","58","68","38","4","7","0","13","140","57","5","7","0","13","0","13","274","111","114","63","98","63","6","8",
"1400000US39035138106","Census Tract 1381.06; Cuyahoga County; Ohio","1248","215","595","130","95","48","73","40","0","13","407","212","60","49","51","49","0","13","246","95","55","59","49","58","74","52",
"1400000US39035138107","Census Tract 1381.07; Cuyahoga County; Ohio","887","170","336","71","73","38","14","14","0","13","375","134","20","17","7","10","0","13","176","123","101","122","17","25","11","14",
"1400000US39035138108","Census Tract 1381.08; Cuyahoga County; Ohio","1665","158","898","179","256","129","125","109","0","13","637","162","72","48","27","37","0","13","130","71","37","27","15","17","6","11",
"1400000US39035138109","Census Tract 1381.09; Cuyahoga County; Ohio","1935","173","969","159","318","135","79","47","0","13","560","167","108","127","25","22","9","14","406","107","175","92","105","78","43","38",
"1400000US39035138110","Census Tract 1381.10; Cuyahoga County; Ohio","1659","206","938","206","149","70","101","61","0","13","508","148","46","47","28","38","0","13","213","83","87","66","10","17","32","46",
"1400000US39035140100","Census Tract 1401; Cuyahoga County; Ohio","612","111","158","74","58","56","49","53","0","13","265","115","38","31","19","28","0","13","189","68","85","58","77","59","22","27",
"1400000US39035140301","Census Tract 1403.01; Cuyahoga County; Ohio","806","114","345","121","157","92","98","78","0","13","225","96","28","35","25","35","0","13","236","111","101","83","57","63","49","47",
"1400000US39035140302","Census Tract 1403.02; Cuyahoga County; Ohio","1070","149","356","105","81","83","58","75","0","13","381","132","61","44","18","21","0","13","333","111","123","67","62","56","0","13",
"1400000US39035140400","Census Tract 1404; Cuyahoga County; Ohio","1365","176","678","181","192","106","45","35","0","13","351","146","38","30","27","30","0","13","336","161","172","110","41","48","17","20",
"1400000US39035140500","Census Tract 1405; Cuyahoga County; Ohio","1462","194","451","174","29","30","25","23","0","13","241","82","28","28","19","24","0","13","770","172","166","110","28","45","18","24",
"1400000US39035140600","Census Tract 1406; Cuyahoga County; Ohio","505","128","288","131","155","116","121","107","0","13","96","46","25","27","20","27","0","13","121","39","87","32","44","24","0","13",
"1400000US39035140701","Census Tract 1407.01; Cuyahoga County; Ohio","834","118","286","107","52","46","38","45","0","13","212","104","22","24","14","18","6","12","336","165","127","109","111","106","52","47",
"1400000US39035140702","Census Tract 1407.02; Cuyahoga County; Ohio","799","207","123","68","17","21","17","21","0","13","115","49","29","23","12","19","0","13","561","218","346","218","224","207","3","5",
"1400000US39035140800","Census Tract 1408; Cuyahoga County; Ohio","1649","179","527","137","96","49","49","35","0","13","182","77","32","34","32","34","11","18","940","196","525","174","250","133","30","35",
"1400000US39035140900","Census Tract 1409; Cuyahoga County; Ohio","879","129","424","84","100","40","56","34","0","13","200","69","24","22","0","13","0","13","255","96","96","57","52","40","22","22",
"1400000US39035141000","Census Tract 1410; Cuyahoga County; Ohio","403","82","0","13","0","13","0","13","0","13","16","20","0","13","0","13","0","13","387","83","177","56","82","41","0","13",
"1400000US39035141100","Census Tract 1411; Cuyahoga County; Ohio","2321","257","331","116","96","68","14","22","0","13","235","136","16","23","16","23","0","13","1755","256","647","188","373","155","32","34",
"1400000US39035141200","Census Tract 1412; Cuyahoga County; Ohio","1515","183","584","131","111","70","64","61","0","13","301","111","125","111","125","111","9","15","630","136","221","105","116","61","40","34",
"1400000US39035141300","Census Tract 1413; Cuyahoga County; Ohio","953","172","251","51","57","38","16","14","0","13","322","156","154","150","73","80","0","13","380","67","120","48","80","42","18","15",
"1400000US39035141400","Census Tract 1414; Cuyahoga County; Ohio","1009","127","612","111","115","53","54","29","0","13","325","69","15","16","13","15","0","13","72","52","58","49","20","20","9","11",
"1400000US39035141500","Census Tract 1415; Cuyahoga County; Ohio","764","111","233","50","48","25","11","13","0","13","156","96","6","10","6","10","0","13","375","60","167","58","114","58","4","7",
"1400000US39035141601","Census Tract 1416.01; Cuyahoga County; Ohio","679","65","355","72","62","49","13","15","0","13","178","52","21","18","5","8","0","13","146","40","58","31","4","6","4","7",
"1400000US39035141602","Census Tract 1416.02; Cuyahoga County; Ohio","616","82","280","85","94","70","68","66","0","13","160","49","12","15","12","15","0","13","176","59","59","42","21","19","12","13",
"1400000US39035141700","Census Tract 1417; Cuyahoga County; Ohio","639","64","400","79","37","29","10","16","11","15","188","68","30","26","14","20","0","13","51","27","14","15","8","12","0","13",
"1400000US39035150100","Census Tract 1501; Cuyahoga County; Ohio","823","198","228","115","202","112","167","102","0","13","280","144","111","121","90","116","0","13","315","149","140","132","43","62","0","13",
"1400000US39035150300","Census Tract 1503; Cuyahoga County; Ohio","430","154","31","28","11","18","0","13","0","13","112","64","29","30","15","22","0","13","287","150","156","116","122","112","6","10",
"1400000US39035150400","Census Tract 1504; Cuyahoga County; Ohio","381","110","100","42","50","33","33","28","0","13","102","88","11","17","11","17","0","13","179","113","90","90","90","90","7","10",
"1400000US39035151200","Census Tract 1512; Cuyahoga County; Ohio","1117","240","84","47","60","42","60","42","0","13","133","110","74","101","67","100","0","13","900","237","430","142","253","129","130","133",
"1400000US39035151300","Census Tract 1513; Cuyahoga County; Ohio","1009","149","164","101","25","30","16","26","0","13","138","86","61","67","51","63","0","13","707","160","239","102","208","95","50","60",
"1400000US39035151500","Census Tract 1515; Cuyahoga County; Ohio","357","82","9","14","9","14","9","14","0","13","60","32","11","12","11","12","14","22","288","78","154","76","89","61","24","25",
"1400000US39035151600","Census Tract 1516; Cuyahoga County; Ohio","840","182","37","26","10","13","0","13","0","13","0","13","0","13","0","13","0","13","803","180","491","163","268","107","143","99",
"1400000US39035151700","Census Tract 1517; Cuyahoga County; Ohio","449","170","96","48","44","31","19","20","0","13","207","162","0","13","0","13","0","13","146","72","112","67","80","65","0","13",
"1400000US39035151800","Census Tract 1518; Cuyahoga County; Ohio","563","117","60","47","14","13","10","11","0","13","132","88","7","10","0","13","0","13","371","93","204","111","77","49","48","41",
"1400000US39035152101","Census Tract 1521.01; Cuyahoga County; Ohio","998","172","555","126","123","91","74","78","0","13","358","173","30","26","16","18","0","13","85","70","69","67","7","12","0","13",
"1400000US39035152102","Census Tract 1521.02; Cuyahoga County; Ohio","2074","355","788","174","63","39","23","21","0","18","367","96","98","66","35","30","15","17","919","360","255","106","39","33","38","42",
"1400000US39035152201","Census Tract 1522.01; Cuyahoga County; Ohio","2142","300","100","46","20","24","0","13","0","13","78","57","7","12","7","12","0","13","1964","294","744","240","498","216","33","29",
"1400000US39035152202","Census Tract 1522.02; Cuyahoga County; Ohio","2013","277","562","162","132","74","27","23","0","13","457","209","200","208","134","186","0","13","994","184","507","192","320","178","81","84",
"1400000US39035152301","Census Tract 1523.01; Cuyahoga County; Ohio","1112","208","196","57","17","16","12","14","0","13","165","76","43","48","43","48","0","13","751","200","331","121","219","101","2","6",
"1400000US39035152302","Census Tract 1523.02; Cuyahoga County; Ohio","1646","239","680","163","176","93","80","75","29","33","423","114","51","35","35","30","9","14","543","257","93","59","56","48","37","29",
"1400000US39035152303","Census Tract 1523.03; Cuyahoga County; Ohio","1810","248","810","170","213","95","137","75","0","13","541","205","75","48","0","13","0","13","459","177","212","95","112","81","34","43",
"1400000US39035152400","Census Tract 1524; Cuyahoga County; Ohio","651","88","231","72","39","27","26","22","15","22","151","65","37","41","20","33","0","13","269","91","162","88","74","67","0","13",
"1400000US39035152501","Census Tract 1525.01; Cuyahoga County; Ohio","1664","255","654","205","151","93","70","69","0","13","279","82","50","43","0","13","13","21","731","201","309","90","123","90","45","48",
"1400000US39035152502","Census Tract 1525.02; Cuyahoga County; Ohio","1003","188","402","148","66","61","39","57","0","13","104","64","9","15","9","15","0","13","497","169","249","113","95","89","5","8",
"1400000US39035152605","Census Tract 1526.05; Cuyahoga County; Ohio","2364","269","585","169","93","61","56","47","18","27","383","157","93","72","83","70","24","42","1396","282","511","179","344","146","35","42",
"1400000US39035152701","Census Tract 1527.01; Cuyahoga County; Ohio","1450","194","42","38","15","17","15","17","0","13","69","45","18","18","18","18","8","12","1339","193","1021","215","604","185","50","51",
"1400000US39035152702","Census Tract 1527.02; Cuyahoga County; Ohio","1110","194","483","161","155","96","99","89","0","13","157","64","33","41","23","37","0","13","470","195","316","181","204","113","60","60",
"1400000US39035152703","Census Tract 1527.03; Cuyahoga County; Ohio","730","81","300","78","50","33","40","28","0","13","207","65","42","37","0","13","0","13","223","112","92","67","47","48","11","13",
"1400000US39035153103","Census Tract 1531.03; Cuyahoga County; Ohio","1094","92","685","89","225","62","28","26","0","13","310","91","35","30","17","19","25","41","99","54","35","34","0","13","15","16",
"1400000US39035153104","Census Tract 1531.04; Cuyahoga County; Ohio","1297","166","666","91","81","39","7","11","0","13","355","85","67","49","12","14","0","13","276","181","48","50","32","43","9","15",
"1400000US39035153105","Census Tract 1531.05; Cuyahoga County; Ohio","1869","128","611","104","113","55","41","36","0","13","381","112","55","36","0","13","0","13","877","137","408","109","212","93","80","67",
"1400000US39035153106","Census Tract 1531.06; Cuyahoga County; Ohio","1687","212","925","126","123","78","62","66","0","13","450","178","17","17","6","10","18","29","312","107","89","49","54","41","0","13",
"1400000US39035153107","Census Tract 1531.07; Cuyahoga County; Ohio","1864","219","757","189","262","195","220","200","0","13","407","91","87","53","57","43","0","13","700","126","315","116","145","86","8","12",
"1400000US39035154100","Census Tract 1541; Cuyahoga County; Ohio","920","166","230","69","44","32","21","24","0","13","228","61","29","35","29","35","7","11","462","166","216","90","190","82","0","13",
"1400000US39035154200","Census Tract 1542; Cuyahoga County; Ohio","806","155","224","116","111","105","13","15","0","13","185","62","33","33","20","28","0","13","397","125","115","62","50","48","102","70",
"1400000US39035154400","Census Tract 1544; Cuyahoga County; Ohio","1166","207","293","119","38","36","25","30","0","13","334","148","57","59","11","16","0","13","539","182","356","188","189","143","12","19",
"1400000US39035154501","Census Tract 1545.01; Cuyahoga County; Ohio","1399","191","447","127","168","85","56","46","0","13","380","111","12","19","0","13","0","13","572","215","341","159","206","135","24","31",
"1400000US39035154502","Census Tract 1545.02; Cuyahoga County; Ohio","1495","235","595","186","228","168","176","163","0","13","443","175","0","13","0","13","0","13","457","153","230","139","67","69","73","62",
"1400000US39035154601","Census Tract 1546.01; Cuyahoga County; Ohio","1802","210","655","156","88","54","18","20","0","18","346","104","27","42","0","18","0","18","801","251","343","154","255","166","51","44",
"1400000US39035154603","Census Tract 1546.03; Cuyahoga County; Ohio","1205","330","547","118","75","50","25","32","0","13","287","110","18","25","6","11","0","13","371","308","253","302","241","303","31","30",
"1400000US39035154604","Census Tract 1546.04; Cuyahoga County; Ohio","1471","184","762","153","76","65","7","11","0","13","330","100","37","31","0","13","0","13","379","193","168","180","124","173","57","81",
"1400000US39035155101","Census Tract 1551.01; Cuyahoga County; Ohio","2248","179","1426","201","393","141","186","102","0","18","699","198","83","61","43","42","0","18","123","122","123","122","64","102","0","18",
"1400000US39035155102","Census Tract 1551.02; Cuyahoga County; Ohio","1233","150","702","133","142","70","63","45","0","13","502","139","11","18","0","13","9","14","29","24","9","15","9","15","14","15",
"1400000US39035156101","Census Tract 1561.01; Cuyahoga County; Ohio","578","95","304","86","18","18","0","13","0","13","201","52","11","14","5","9","0","13","73","35","18","27","0","13","6","9",
"1400000US39035156102","Census Tract 1561.02; Cuyahoga County; Ohio","2550","162","1322","181","218","105","123","86","0","18","1139","191","177","131","44","48","18","29","89","64","0","18","0","18","0","18",
"1400000US39035160100","Census Tract 1601; Cuyahoga County; Ohio","770","117","388","52","81","41","42","33","0","13","169","63","34","25","19","19","0","13","213","105","21","18","11","13","3","6",
"1400000US39035160200","Census Tract 1602; Cuyahoga County; Ohio","1203","227","309","74","54","33","18","20","0","13","145","70","18","20","9","14","0","13","749","217","173","84","100","81","117","187",
"1400000US39035160300","Census Tract 1603; Cuyahoga County; Ohio","920","142","511","152","89","36","48","23","4","7","168","65","15","14","4","7","7","10","241","65","63","43","27","33","33","36",
"1400000US39035160400","Census Tract 1604; Cuyahoga County; Ohio","1688","237","464","103","88","70","18","21","0","13","412","194","46","41","15","17","0","13","812","147","335","155","146","109","0","13",
"1400000US39035160500","Census Tract 1605; Cuyahoga County; Ohio","2180","274","398","101","93","72","9","14","10","16","303","73","14","22","0","13","11","16","1479","289","452","127","174","83","13","21",
"1400000US39035160602","Census Tract 1606.02; Cuyahoga County; Ohio","1541","182","345","133","74","59","36","46","0","13","100","49","28","22","28","22","7","11","1096","171","451","133","165","80","14","24",
"1400000US39035160603","Census Tract 1606.03; Cuyahoga County; Ohio","1097","189","86","50","0","13","0","13","0","13","32","34","15","25","15","25","0","13","979","200","385","201","73","53","8","17",
"1400000US39035160604","Census Tract 1606.04; Cuyahoga County; Ohio","2682","350","615","179","280","148","141","89","24","37","557","190","207","101","162","99","0","13","1510","349","733","303","385","248","13","23",
"1400000US39035160900","Census Tract 1609; Cuyahoga County; Ohio","1737","131","684","130","135","77","91","70","0","13","354","105","35","29","17","19","0","13","699","132","257","83","60","36","17","19",
"1400000US39035161000","Census Tract 1610; Cuyahoga County; Ohio","790","81","361","79","42","27","24","22","0","13","84","40","4","5","0","13","0","13","345","74","101","52","44","32","12","13",
"1400000US39035161100","Census Tract 1611; Cuyahoga County; Ohio","1565","135","808","112","123","62","10","17","0","13","203","64","28","28","6","10","0","13","554","118","120","74","26","28","9","14",
"1400000US39035161200","Census Tract 1612; Cuyahoga County; Ohio","1393","154","497","115","164","87","94","61","0","13","285","85","54","41","40","44","17","20","611","167","156","113","62","58","44","46",
"1400000US39035161300","Census Tract 1613; Cuyahoga County; Ohio","1418","225","508","125","56","49","16","22","13","20","271","86","67","54","33","46","0","13","639","208","122","61","60","46","24","37",
"1400000US39035161400","Census Tract 1614; Cuyahoga County; Ohio","1493","203","479","122","62","47","48","40","0","13","205","66","28","24","8","12","0","13","809","198","277","123","91","51","27","25",
"1400000US39035161500","Census Tract 1615; Cuyahoga County; Ohio","1783","150","722","143","105","76","53","70","0","13","217","70","30","32","30","32","0","13","844","128","280","125","173","110","10","14",
"1400000US39035161600","Census Tract 1616; Cuyahoga County; Ohio","979","124","238","80","39","37","7","12","0","13","144","55","29","30","10","14","0","13","597","145","138","66","36","29","16","18",
"1400000US39035161900","Census Tract 1619; Cuyahoga County; Ohio","1513","133","264","113","48","50","7","9","0","13","109","59","12","14","6","9","0","13","1140","133","424","130","221","84","30","30",
"1400000US39035170101","Census Tract 1701.01; Cuyahoga County; Ohio","1678","274","756","140","239","85","133","78","9","15","284","77","40","36","19","24","0","13","638","275","356","213","48","33","44","56",
"1400000US39035170102","Census Tract 1701.02; Cuyahoga County; Ohio","2012","173","1329","171","181","104","97","82","0","13","380","121","19","30","19","30","0","13","303","209","52","50","0","13","41","42",
"1400000US39035170201","Census Tract 1702.01; Cuyahoga County; Ohio","1128","163","519","96","101","50","64","42","0","13","499","132","82","42","29","24","14","22","110","61","32","41","7","11","23","21",
"1400000US39035170202","Census Tract 1702.02; Cuyahoga County; Ohio","1976","225","1000","201","168","81","78","68","0","13","509","103","68","45","10","13","0","13","467","119","225","103","117","79","6","10",
"1400000US39035171102","Census Tract 1711.02; Cuyahoga County; Ohio","1842","227","814","230","166","142","26","44","0","13","417","174","66","71","28","49","0","13","611","201","251","183","83","86","0","13",
"1400000US39035171103","Census Tract 1711.03; Cuyahoga County; Ohio","1247","172","329","144","35","31","14","24","0","13","384","173","30","34","12","19","115","155","534","162","250","121","156","108","57","67",
"1400000US39035171104","Census Tract 1711.04; Cuyahoga County; Ohio","1929","235","525","177","92","62","44","36","0","13","432","145","57","74","31","44","0","13","972","302","547","267","367","251","9","15",
"1400000US39035171203","Census Tract 1712.03; Cuyahoga County; Ohio","1371","343","547","237","335","204","66","61","0","13","307","125","81","90","50","81","0","13","517","313","112","83","98","78","110","102",
"1400000US39035171204","Census Tract 1712.04; Cuyahoga County; Ohio","731","146","365","131","66","41","58","42","0","13","139","57","30","24","13","14","0","13","227","99","62","41","46","36","20","31",
"1400000US39035171205","Census Tract 1712.05; Cuyahoga County; Ohio","1167","206","492","175","124","71","71","50","0","13","293","133","0","13","0","13","0","13","382","120","132","92","63","52","37","33",
"1400000US39035171206","Census Tract 1712.06; Cuyahoga County; Ohio","947","122","535","144","196","122","91","107","0","13","273","112","26","28","10","18","0","13","139","91","50","57","0","13","13","31",
"1400000US39035172101","Census Tract 1721.01; Cuyahoga County; Ohio","1071","89","528","113","85","48","57","37","0","13","333","91","10","16","0","13","0","13","210","86","48","68","48","68","43","34",
"1400000US39035172102","Census Tract 1721.02; Cuyahoga County; Ohio","1672","205","846","203","165","77","75","57","95","157","280","99","51","36","18","28","0","13","546","130","129","80","77","74","19","20",
"1400000US39035172104","Census Tract 1721.04; Cuyahoga County; Ohio","759","225","262","208","183","204","21","26","0","13","89","54","41","40","0","13","0","13","408","105","135","73","72","49","0","13",
"1400000US39035172105","Census Tract 1721.05; Cuyahoga County; Ohio","2211","218","27","35","12","21","12","21","0","13","168","83","41","42","14","23","0","13","2016","238","790","262","522","270","0","13",
"1400000US39035172201","Census Tract 1722.01; Cuyahoga County; Ohio","1670","218","711","128","77","46","31","34","0","13","448","94","40","36","13","21","0","13","511","170","183","145","138","141","16","25",
"1400000US39035172202","Census Tract 1722.02; Cuyahoga County; Ohio","2624","324","509","131","94","59","59","50","0","13","545","159","51","44","11","18","68","88","1570","367","573","206","148","98","203","286",
"1400000US39035173103","Census Tract 1731.03; Cuyahoga County; Ohio","1421","241","396","79","78","49","0","13","0","13","571","108","92","86","10","15","0","13","454","242","124","78","9","14","0","13",
"1400000US39035173104","Census Tract 1731.04; Cuyahoga County; Ohio","2116","160","1114","178","302","105","132","84","0","13","792","168","78","54","33","36","15","23","210","66","62","47","16","24","17","27",
"1400000US39035173105","Census Tract 1731.05; Cuyahoga County; Ohio","919","84","448","60","77","37","3","6","0","13","415","80","75","35","46","26","0","13","56","27","37","24","19","21","14","14",
"1400000US39035173106","Census Tract 1731.06; Cuyahoga County; Ohio","1814","190","339","101","33","28","20","23","0","13","325","108","14","16","9","14","0","13","1150","202","305","127","100","72","16","20",
"1400000US39035173107","Census Tract 1731.07; Cuyahoga County; Ohio","1173","206","657","190","77","42","24","24","13","19","270","63","37","29","8","12","10","15","246","142","125","133","25","27","23","25",
"1400000US39035174103","Census Tract 1741.03; Cuyahoga County; Ohio","1163","159","549","92","123","56","57","37","0","13","483","158","101","63","29","35","0","13","131","54","91","56","91","56","0","13",
"1400000US39035174104","Census Tract 1741.04; Cuyahoga County; Ohio","848","92","550","96","79","32","39","27","0","13","281","54","36","25","13","13","0","13","17","16","0","13","0","13","5","7",
"1400000US39035174105","Census Tract 1741.05; Cuyahoga County; Ohio","1082","158","669","115","131","67","84","59","0","13","384","147","97","61","35","29","0","13","29","30","0","13","0","13","4","7",
"1400000US39035174106","Census Tract 1741.06; Cuyahoga County; Ohio","1295","94","549","98","116","63","58","40","0","13","275","62","68","50","55","50","9","14","471","94","120","66","80","63","0","13",
"1400000US39035174107","Census Tract 1741.07; Cuyahoga County; Ohio","1773","246","1021","170","159","74","81","58","0","13","590","214","76","40","26","27","7","11","162","76","54","40","21","23","26","25",
"1400000US39035174203","Census Tract 1742.03; Cuyahoga County; Ohio","1164","102","700","111","156","91","99","80","0","13","423","95","45","38","24","23","0","13","41","37","7","12","7","12","26","34",
"1400000US39035174204","Census Tract 1742.04; Cuyahoga County; Ohio","1335","226","843","196","148","72","0","13","0","13","432","114","19","22","0","13","0","13","60","48","31","44","31","44","29","27",
"1400000US39035174205","Census Tract 1742.05; Cuyahoga County; Ohio","2274","216","711","250","195","108","158","97","0","13","394","102","62","64","23","35","0","13","1169","187","572","208","209","119","68","87",
"1400000US39035174206","Census Tract 1742.06; Cuyahoga County; Ohio","1102","121","358","118","49","37","0","13","0","13","242","84","49","47","44","45","0","13","502","140","181","118","81","73","25","25",
"1400000US39035174207","Census Tract 1742.07; Cuyahoga County; Ohio","1374","124","501","100","118","62","44","42","0","13","430","98","116","53","45","25","0","13","443","109","182","97","102","64","9","13",
"1400000US39035175105","Census Tract 1751.05; Cuyahoga County; Ohio","1883","201","956","222","209","85","94","64","0","13","766","134","55","35","25","22","0","13","161","73","45","34","23","36","10","15",
"1400000US39035175106","Census Tract 1751.06; Cuyahoga County; Ohio","1050","86","611","116","126","84","67","78","10","16","382","83","79","54","31","45","5","8","57","40","11","17","0","13","12","19",
"1400000US39035175107","Census Tract 1751.07; Cuyahoga County; Ohio","1390","172","686","148","128","63","16","17","0","13","571","134","63","60","0","13","0","13","133","137","27","27","20","24","0","13",
